City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
197,biak,ID,2020-12-08 08:04:39,-0.91,122.88,84.47,71,72,5.35
198,wahpeton,US,2020-12-08 08:02:34,46.27,-96.61,26.6,92,1,6.93
199,san patricio,US,2020-12-08 08:04:40,28.02,-97.52,51.8,87,20,6.93
200,hovd,MN,2020-12-08 08:04:40,48.01,91.64,7.59,86,0,1.83
201,berdigestyakh,RU,2020-12-08 08:04:40,62.1,126.7,-11.6,89,85,4.03
202,barra patuca,HN,2020-12-08 08:04:40,15.8,-84.28,76.89,85,3,11.41
203,medea,DZ,2020-12-08 08:04:41,36.26,2.75,59.0,67,20,10.29
204,strelka,RU,2020-12-08 08:04:41,58.07,93.03,10.89,93,100,12.3
205,geraldton,AU,2020-12-08 08:04:41,-28.77,114.6,80.6,61,0,21.92
206,estelle,US,2020-12-08 08:04:41,29.85,-90.11,50.0,85,0,5.91
207,batemans bay,AU,2020-12-08 08:04:41,-35.72,150.18,63.0,72,2,3.0
208,takoradi,GH,2020-12-08 08:00:06,4.88,-1.76,81.41,79,50,6.2
209,ikom,NG,2020-12-08 08:04:42,5.97,8.71,85.51,66,15,0.63
210,dikson,RU,2020-12-08 08:04:42,73.51,80.55,-6.41,92,27,7.52
211,mabaruma,GY,2020-12-08 08:04:42,8.2,-59.78,73.15,97,98,2.93
212,ikryanoye,RU,2020-12-08 08:04:42,46.09,47.73,23.0,73,0,13.42
213,inta,RU,2020-12-08 08:04:43,66.03,60.17,21.99,98,89,9.4
214,morden,CA,2020-12-08 08:03:23,49.19,-98.1,37.4,64,98,6.93
215,muzhi,RU,2020-12-08 08:04:43,65.37,64.67,3.63,95,81,0.16
216,ust-tsilma,RU,2020-12-08 08:04:43,65.44,52.15,31.05,97,100,8.37
217,marsa matruh,EG,2020-12-08 08:04:43,31.35,27.25,59.0,77,40,3.36
218,kaitangata,NZ,2020-12-08 08:04:44,-46.28,169.85,61.0,69,30,8.01
219,yatou,CN,2020-12-08 08:04:44,37.15,122.38,36.82,70,2,4.07
220,tobol,KZ,2020-12-08 08:04:44,52.68,62.58,26.31,96,100,7.67
221,naze,JP,2020-12-08 08:04:44,28.37,129.48,68.0,72,75,14.99
222,terrace,CA,2020-12-08 08:04:44,54.52,-128.6,37.4,100,90,1.43
223,slave lake,CA,2020-12-08 08:00:06,55.28,-114.77,44.6,48,40,16.11
224,vila franca do campo,PT,2020-12-08 08:04:45,37.72,-25.43,60.8,59,75,3.36
225,ballinrobe,IE,2020-12-08 08:04:45,53.63,-9.23,44.01,3,61,1.99
226,tshikapa,CD,2020-12-08 08:04:45,-6.42,20.8,80.1,79,100,1.99
227,khilok,RU,2020-12-08 08:04:45,51.37,110.47,9.1,87,100,3.27
228,sioux lookout,CA,2020-12-08 08:04:46,50.1,-91.92,26.6,100,90,8.05
229,beloha,MG,2020-12-08 08:04:46,-25.17,45.05,80.13,41,4,17.87
230,katherine,AU,2020-12-08 08:04:46,-14.47,132.27,100.4,29,100,8.05
231,kruisfontein,ZA,2020-12-08 08:04:46,-34.0,24.73,78.21,62,100,10.49
232,sao filipe,CV,2020-12-08 08:04:46,14.9,-24.5,74.39,77,100,10.2
233,saint-pierre,RE,2020-12-08 08:00:32,-21.34,55.48,84.2,70,20,13.87
234,aden,YE,2020-12-08 08:01:31,12.78,45.04,80.2,69,15,9.4
235,orlik,RU,2020-12-08 08:04:47,52.52,99.83,7.65,84,97,7.07
236,jijiga,ET,2020-12-08 08:04:47,9.35,42.8,74.23,31,78,16.67
237,bethel,US,2020-12-08 08:04:47,41.37,-73.41,28.0,76,100,4.0
238,vorontsovka,RU,2020-12-08 08:04:48,50.61,40.35,22.26,79,0,11.32
