City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
150,Port Hardy,CA,2020-12-09 18:49:08,50.7,-127.42,44.6,87,75,8.05,broken clouds,0,0
151,Nacozari,MX,2020-12-09 18:49:08,25.34,-108.26,82.0,50,33,3.0,scattered clouds,0,0
152,Salalah,OM,2020-12-09 18:45:52,17.02,54.09,77.0,20,0,13.87,clear sky,0,0
153,Ahipara,NZ,2020-12-09 18:49:09,-35.17,173.17,64.38,87,20,14.58,few clouds,0,0
154,Fairbanks,US,2020-12-09 18:44:52,64.84,-147.72,7.0,76,75,4.7,broken clouds,0,0
155,Petauke,ZM,2020-12-09 18:49:09,-14.24,31.33,69.76,86,61,8.43,light rain,0,0
156,Palmas Bellas,PA,2020-12-09 18:49:10,9.23,-80.09,79.0,85,99,11.01,overcast clouds,0,0
157,Castro,BR,2020-12-09 18:49:10,-24.79,-50.01,77.05,58,77,5.91,moderate rain,0,0
158,Longyearbyen,SJ,2020-12-09 18:46:49,78.22,15.64,26.6,79,75,12.75,broken clouds,0,0
159,Araioses,BR,2020-12-09 18:49:10,-2.89,-41.9,87.8,66,20,13.98,few clouds,0,0
160,Kaeo,NZ,2020-12-09 18:49:10,-35.1,173.78,66.0,88,5,7.0,clear sky,0,0
161,Porbandar,IN,2020-12-09 18:49:11,21.64,69.61,74.53,61,100,8.23,overcast clouds,0,0
162,Vao,NC,2020-12-09 18:49:11,-22.67,167.48,77.67,86,14,15.99,few clouds,0,0
163,Bo Phloi,TH,2020-12-09 18:49:11,14.32,99.52,67.3,83,0,3.78,clear sky,0,0
164,Kaitangata,NZ,2020-12-09 18:49:12,-46.28,169.85,57.99,82,78,1.01,broken clouds,0,0
165,Raduzhnyy,RU,2020-12-09 18:49:12,62.1,77.47,6.48,95,100,8.46,light snow,0,0
166,Aykhal,RU,2020-12-09 18:49:12,66.0,111.5,-40.0,58,0,4.47,clear sky,0,0
167,Lambarene,GA,2020-12-09 18:49:13,-0.7,10.24,76.69,91,100,4.94,light rain,0,0
168,Kisangani,CD,2020-12-09 18:49:13,0.52,25.2,71.94,93,57,2.55,broken clouds,0,0
169,Macamic,CA,2020-12-09 18:49:13,48.75,-79.0,32.0,98,90,5.82,light snow,0,0
170,Mar Del Plata,AR,2020-12-09 18:47:16,-38.0,-57.56,78.8,27,0,17.22,clear sky,0,0
171,Hanmer Springs,NZ,2020-12-09 18:49:13,-42.52,172.82,59.86,65,100,2.17,moderate rain,0,0
172,Channel-Port Aux Basques,CA,2020-12-09 18:49:14,47.57,-59.14,35.6,86,100,21.83,overcast clouds,0,0
173,Roma,US,2020-12-09 18:49:14,43.21,-75.46,35.01,86,90,9.71,snow,0,0
174,Keta,GH,2020-12-09 18:49:14,5.92,0.99,82.4,78,20,9.17,few clouds,0,0
175,Chokurdakh,RU,2020-12-09 18:49:14,70.63,147.92,-29.65,83,76,2.13,broken clouds,0,0
176,Ferrol,ES,2020-12-09 18:49:15,43.48,-8.24,57.0,87,75,19.46,light rain,0,0
177,Goderich,CA,2020-12-09 18:45:01,43.75,-81.72,39.2,80,100,13.87,overcast clouds,0,0
178,Kuopio,FI,2020-12-09 18:49:15,62.89,27.68,24.8,85,90,9.17,overcast clouds,0,0
179,Porto Santo,PT,2020-12-09 18:49:15,33.07,-16.34,62.6,77,40,10.29,light intensity drizzle,0,0
180,Kidal,ML,2020-12-09 18:49:16,18.44,1.41,78.57,19,0,11.7,clear sky,0,0
181,Tzaneen,ZA,2020-12-09 18:49:16,-23.83,30.16,69.8,60,0,6.93,clear sky,0,0
182,Hervey Bay,AU,2020-12-09 18:49:16,-25.3,152.85,68.0,81,0,1.01,clear sky,0,0
